Landing Page URL ID,Referrer URL,Impression ID,Asset ID,Active View: Eligible Impressions,Active View: Measurable Impressions,Active View: Viewable Impressions,Activity ID,Event Time,Event Type,Event Sub-Type,User ID,Advertiser ID,Campaign ID,Floodlight Configuration,Ad ID,Rendering ID,Creative Version,Site ID (DCM),Placement ID,Country Code,State/Region,Browser/Platform ID,Browser/Platform Version,Operating System ID,Designated Market Area (DMA) ID,City ID,ZIP/Postal Code,Other Data,ORD Value,Interaction Time,Conversion ID,Segment Value 1,Rich Media Event ID,Rich Media Event Type ID,Total Conversions,Total Revenue,Event Timers,Event Counters,Partner1 ID,Partner2 ID,Google Click ID
ID : 4459,https://fnac.com,impr : 3,818858,5460569,8019545,7033324,3257595,1645232768449,,3253328,14a8926c-4ca8-405e-8729-29121ea09ca2,7107706,2057643,734442,1679019,9711138,8021,993326,4734325,,WI,65784523663644,Brave,536637292,7464570,9507228,1715,'ProduitG':'1',ORD_value555g193,556157,2,7312595,2989759,4106051,qty=],7124000,etm = 878420,ecn = 5876428,egiqjlvseajrmyk499325,bncbazdeyyzkwxl230699,<h1 a=https://alibaba.com?uvuiepwqxsotdjz>
ID : 4460,https://alibaba.com,impr : 3,7850044,423002,2809178,629766,1544489,1645232772422,,4084661,1d20654b-7202-4ff9-b23c-4089c16e129a,7366585,9978982,2991804,8915937,9504337,596,89524,1452750,,VT,4534637355634,Brave,5667292028,3253877,6479160,3082,'ProduitG':'O',ORD_value4995339,431837,1,9154730,2546210,73439,qty=[,1181000,etm = 617861,ecn = 2911277,eeckxarrtvbcbfx631204,vhpoyfqpxsjfypq60817,<h2 a=https://techbargains.com?ajwhgbwlptjztlf>
ID : 4461,https://www.amazon.com,impr :  ,3564502,4368258,5110493,3901991,457451,1645232776209,VIEW,3618587,1d20654b-7202-4ff9-b23c-4089c16e129a,3669801,2654592,7531920,6363364,8357915,1710,3638369,3296318,,NE,65784523663644,Brave,23091978,9358655,2907227,4588,'ProduitG':'R',ORD_value398X200,197714,0,5661358,8443827,8105605,qty=1,128000,etm = 341318,ecn = 716958,zmiafkvcyfsfriz134543,haisupgaeqwxbzx144520,<iframe a=https://shopping.google.fr?qgxummmzqhfzuer>
ID : 4462,https://www.amazon.com,impr :  ,7247330,487897,8696817,7427406,2429027,1645232780154,CLICK,8320107,623d7961-cc68-46ba-bab6-a0f050e3294e,1272639,672298,6613593,2391739,8151436,4070,1743202,8807764,,IL,8753685264337,Mozilla Firefox,23091978,3650813,7616520,7753,'ProduitC':'A',ORD_value678X498,615879,1,9587183,8958454,5048462,qty=],8883000,etm = 157172,ecn = 6728649,apjdgdazdbfpuor972453,nrgsfwvrusxijau794691,<a href=https://techbargains.com?mrmsncgmdocgydw>
ID : 4463,https://www.rueducommerce.fr,impr : 6,8814673,4910838,8294401,8235710,6318700,1645232783978,CLICK,2994929,5a9f3924-f714-41ea-9432-d60ef22c603c,4815405,7857200,6920937,25803,9111558,2392,7871730,3282648,,WI,345978365835376,Chrome,5667292028,5666340,5014697,3335,'ProduitC':'v',ORD_value697C824,475860,1,4539865,7619719,4906330,qty=4,6353000,etm = 617173,ecn = 3453543,utworbwagaaoyhf222869,iiuctiwkxorqdur435707,<h1 a=https://ebay.com?uvcgcrqwulrilla>
ID : 4464,https://www.cdiscount.com,impr :  ,3792145,4305576,9743534,635315,1702437,1645232787698,CONVERSION,8606315,fcc904fa-4a28-4f99-b794-3b6e70eadd1c,6134347,8721023,8299533,5564889,7513964,2420,26638,9097173,,WA,65784523663644,Brave,9876543098,3914672,2708095,2254,'ProduitE':'C',ORD_value6352269,39883,1,6418337,7307718,7988819,qty=1,793000,etm = 295514,ecn = 5284230,rzwxkjnvxumcxcv478130,pzxavwwdmbchgxz703928,<option a=https://shopping.google.fr?merkfetygnceqsd>
ID : 4465,https://backmarcket.com,impr : 4,8268914,665024,4714913,7856032,3088949,1645232791413,CONVERSION,2684662,29af7403-3710-488d-b6ea-453174ce3c2f,7686539,6025094,443838,9606390,2278803,8020,8025360,1909272,,OK,65784523663644,Brave,246578965,1141429,847412,9262,'ProduitG':'d',ORD_value646E563,228006,2,5109995,5097985,622304,qty=2,9560000,etm = 98738,ecn = 1114692,wqvafmxtpzxhrmf391070,uwzszeynkkvkpxh5258,<option a=https://alibaba.com?hhazrdtsuhmryvg>
ID : 4466,https://Booking.com,impr : 7,3323047,5221558,8632923,7289333,4963532,1645232795159,VIEW,370345,2610a7c1-f7dc-4a6a-9410-cc2f8bfe5f2a,2791360,9371885,2535666,7209743,3372803,3072,1452202,656146,,WV,4534637355634,Brave,5667292028,2459264,6618220,8087,'ProduitF':'N',ORD_value670J906,146085,2,3117026,7548279,6404526,qty=6,3253000,etm = 314254,ecn = 2017547,otqemvkqrwwzbnm694856,ydfxcyfvqndlorl553458,<a href=https://ebay.com?iwsakprawyypfss>
ID : 4467,https://shopping.google.fr,impr : 4,7503059,3457885,263245,4005452,9738988,1645232799126,,5124554,4afe9238-23a7-443b-aaa4-2fe35c9fd3a5,5043391,3741056,3148309,7653589,4466478,4944,3860982,5373010,,IA,8753685264337,Mozilla Firefox,9876543098,2879730,8730961,4208,'ProduitL':'f',ORD_value53F677,114166,0,3201274,8795212,419685,qty=5,7353000,etm = 734762,ecn = 2379094,fjyiybmcfotqyei916230,qddgfofaxqaniwu729597,<img src=https://shopping.google.fr?jtwfgfwvajjjjgo>
ID : 4468,https://shopping.google.fr,impr :  ,1741304,5198788,1574588,6792325,7161932,1645232803138,CONVERSION,6115060,6bbae176-1698-4a11-a4a2-a7e76c8567ad,8617715,8880089,7320583,6080141,3924201,9016,7286640,7510503,,MI,4534637355634,Brave,246578965,5779784,6363759,5645,'ProduitA':'l',ORD_value874T908,459375,0,9411685,2825430,7137478,qty=8,2220000,etm = 111471,ecn = 5260394,gmloghmywpubuga926441,vcihmfgylctwgix939655,<button onclick=https://Booking.com?egsxtjehkcjppqx>
ID : 4469,https://www.rueducommerce.fr,impr :  ,7888576,1330058,8086886,8772672,4801639,1645232807024,VIEW,1248031,14fd4f30-086b-4f8f-8923-24188fd63315,8580349,1396356,6618828,8483556,2063681,4295,677177,4293798,,MT,8753685264337,Mozilla Firefox,23091978,2289602,4947336,5320,'ProduitD':'Z',ORD_value774x636,723252,0,1961024,8562016,1686316,qty=3,2536000,etm = 423126,ecn = 6857412,flvhzehislpxarj289273,cjjujtyoauqimhk180163,<button onclick=https://www.cdiscount.com?mfyzhlypbocykkx>
ID : 4470,https://alibaba.com,impr : 4,9067768,8864489,9826587,9909435,5826166,1645232810916,CONVERSION,1822854,859eece9-5661-4779-847f-8ca8c018e817,3123027,2710227,9477225,7945313,9071412,7600,9957482,2794289,,IL,4534637355634,Brave,536637292,6770507,6463917,8981,'ProduitD':'W',ORD_value374D887,120908,1,6779172,3991769,2950161,qty=],7077000,etm = 360967,ecn = 6339427,mrncptwbclogicz211064,yzmtrpgtmuaebey31627,<button onclick=https://www.amazon.com?iolwoxxovskdwcn>
ID : 4471,https://www.oscaro.com,impr : 5,9359622,5543619,1361175,3131997,8886977,1645232814792,VIEW,6346898,11991e03-962f-4f7f-b02e-75cd57fbadb6,7261173,9222332,1413360,7846085,2439898,4285,4254255,9614448,,ND,345978365835376,Chrome,536637292,5881153,1250813,8285,'ProduitL':'b',ORD_value9336287,988460,2,614259,5683666,873864,qty=[,1619000,etm = 86425,ecn = 4457747,lbkkqtuyqpgjmve607580,necazgeervzfkga121044,<a href=https://backmarcket.com?mkjbavbiolmjlec>
ID : 4472,https://techbargains.com,impr : 3,8807806,3962102,3859166,2725024,5190942,1645232818750,,5382069,ee12664d-a9dc-4ba2-b410-8374e509b701,5947202,3688068,6712747,1393035,8520407,4194,30182,5977287,,UT,4534637355634,Brave,9876543098,1095994,5028987,3072,'ProduitE':'g',ORD_value683B700,347059,2,3760378,1633419,8086036,qty=6,3408000,etm = 125353,ecn = 8367614,iicfwmdcltnflei843591,vnidqprgmweqhlz427245,<h2 a=https://Booking.com?gnmvhvuyqlidzsc>
ID : 4473,https://www.oscaro.com,"impr : ,",4876671,9000178,5519415,4256920,9849585,1645232822486,,7973250,a5a76218-ad9c-4d7b-97ea-653aee8f2fc4,7371810,1281343,9996980,4824987,8106015,8807,290921,8324063,,MI,8753685264337,Mozilla Firefox,246578965,6427665,2822422,2519,'ProduitB':'q',ORD_value306q269,541094,0,7507332,9731903,8973512,qty=],8759000,etm = 226300,ecn = 6973260,vomtbbkqolxanyq19803,soyefzxdtlpmwjw144298,<h2 a=https://Booking.com?abrihjwnjsczdip>
ID : 4474,https://Booking.com,impr : 6,5587758,582192,8858186,3643360,9038362,1645232826223,CLICK,1288509,4afe9238-23a7-443b-aaa4-2fe35c9fd3a5,3585522,5166485,8835301,2532330,3524707,4405,9527067,4096503,,DC,8753685264337,Mozilla Firefox,23091978,4023034,4967217,5438,'ProduitD':'V',ORD_value535L633,247143,1,1055478,3892473,7996470,qty=5,3130000,etm = 993542,ecn = 1520723,qvykyghjcjwfofw224237,hnpkhtudlsylpoz59394,<iframe a=https://techbargains.com?vyfvcxaoiiktrwj>
ID : 4475,https://www.cdiscount.com,impr : 3,5653120,5551886,7100587,4624147,872205,1645232829960,CONVERSION,5876099,8b069f4d-75fd-4d34-8dc5-f95dafe6d95e,4145242,3130864,2128017,3755080,8879886,3431,1193113,3623137,,WI,4534637355634,Brave,9876543098,6361464,6986626,6956,'ProduitC':'3',ORD_value806l597,602759,1,4251494,1287906,5453054,qty=7,7042000,etm = 560340,ecn = 2259079,aepfnzyxoqozbuj790998,hlzydnyunnxuqaf824450,<h2 a=https://www.rueducommerce.fr?axzrcofxhsqlmof>
ID : 4476,https://Booking.com,"impr : ,",8415575,9468732,9104122,6977637,8791116,1645232833958,CLICK,3017730,6e026b7c-b6d3-4608-8d04-8077cea6853e,7856171,3923979,3492692,9226256,6400151,7833,9296041,924362,,GA,65784523663644,Brave,9876543098,5461798,2831743,6960,'ProduitE':'9',ORD_value623l267,172687,0,5388147,248199,5456007,qty=3,5204000,etm = 562993,ecn = 2536908,mgzupogixsfdnxn603835,ttlnxoxgflchdeb47281,<h1 a=https://backmarcket.com?nikzzsflemwjghn>
ID : 4477,https://alibaba.com,impr : 3,6765985,299419,9563746,7467231,6449308,1645232837973,,9693644,9e2c181e-9c13-4c68-9c06-e07405b14a5b,8165099,2838795,7041931,380280,4844097,393,1090483,4314517,,MA,4534637355634,Brave,536637292,2473374,1505137,7656,'ProduitE':'J',ORD_value758h866,583082,0,5195823,5011107,7325067,qty=2,1961000,etm = 901955,ecn = 1856752,yjaxmcvedrkgquq150657,unufxfimlwkikpr464575,<nav a=https://shopping.google.fr?ioshsnwbxgppdfw>
ID : 4478,https://backmarcket.com,impr : 3,7827651,3780437,3829321,8756415,6824292,1645232841991,,4278705,6e026b7c-b6d3-4608-8d04-8077cea6853e,472657,1925485,8419672,5382380,9043759,3536,7069383,1811023,,KY,4534637355634,Brave,23091978,2349447,6197328,7742,'ProduitE':'0',ORD_value989M38,728955,1,1391216,282679,132116,qty=8,1675000,etm = 445769,ecn = 2438714,bnwlfxrxpzbfrxy882540,wipqlrpbhdiqjbn268159,<h2 a=https://www.cdiscount.com?qubhoqgrybrxxtk>
ID : 4479,https://backmarcket.com,impr : 4,4724122,9292787,4997563,4563438,9517714,1645232845839,CLICK,3517022,c480d49b-c3a6-41fd-8c49-4e65cb0cb53e,4922406,6454853,6817823,7754135,5604538,3313,7994877,5348468,,OR,8753685264337,Mozilla Firefox,5667292028,8272737,6711183,1549,'ProduitL':'7',ORD_value900W609,663822,2,3808842,5451310,6645238,qty=[,6482000,etm = 634745,ecn = 415153,cozeghxtqqgelpr397397,ekheievyzlblmhv153181,<a href=https://alibaba.com?ckcqzrzvjwesacu>
ID : 4480,https://airexpress.com,"impr : ,",8991797,469396,5378478,223678,5239617,1645232849667,CLICK,4062414,5053a78c-3e75-490e-84f1-3feb40b7b6b1,4662013,1669174,4182775,6546220,6053544,2288,8233781,5929798,,NH,8753685264337,Mozilla Firefox,23091978,7368544,5570582,612,'ProduitB':'a',ORD_value981W9,459437,1,734279,5572046,771895,qty=9,8817000,etm = 809322,ecn = 1182321,sqimgvwbkncbcdz362734,jfcrqpcmoczxnue388101,<nav a=https://techbargains.com?cflphinvungmfnw>
ID : 4481,https://shopping.google.fr,impr :  ,7134158,5221381,7335260,1106845,2665402,1645232853484,,455632,13392601-69df-499f-8125-04f228948aff,336239,3960804,5576264,2171639,9577130,4605,3702488,7645048,,WY,4534637355634,Brave,5667292028,963418,2047990,7998,'ProduitE':'1',ORD_value358m892,349561,2,1175749,475179,483693,qty=[,6972000,etm = 668141,ecn = 1432575,wfdnnscvkdramjw617783,lekkxydakyvvafh150620,<img src=https://www.rueducommerce.fr?kyjrivgsfceeimk>
ID : 4482,https://www.rueducommerce.fr,impr : 5,5385186,2396800,2286053,8075467,7363575,1645232857296,,6087936,c12db853-1d2e-44d4-9fd1-950af2cb0dfc,8687940,4488628,8081003,9362244,6026896,5439,7448464,2351435,,KY,2109367534582756,Microsoft Edge,536637292,4376970,4597082,9214,'ProduitL':'q',ORD_value893o33,593596,0,4138511,9305233,8181092,qty=6,9797000,etm = 348557,ecn = 8993045,fhiqekcpjhhftei320406,wfpuyivjzcqgegd351752,<h1 a=https://www.amazon.com?eczvvywtbkyjbep>
ID : 4483,https://ebay.com,"impr : ,",2320886,624977,2179272,9946230,9378544,1645232861116,CLICK,4897539,de5b3f4d-097e-4000-a6d5-3802857db511,9223612,6552854,1577761,8851910,3921028,891,2035714,6446593,,MS,345978365835376,Chrome,246578965,4530776,5181518,6211,'ProduitL':'6',ORD_value23G797,974087,2,1979888,4522555,4051170,qty=8,4002000,etm = 851963,ecn = 5014723,osjfdplgmvrwbga391940,qguwrrpnjiovzro206825,<img src=https://fnac.com?kpzhkygpsluyppp>
ID : 4484,https://fnac.com,impr : 8,2570916,430599,551781,8913946,5800872,1645232864981,,6857544,639fbab8-de66-42aa-9c34-8cf4060f91f3,6452387,162008,9612337,8064503,3750484,683,1915452,4264986,,VA,8753685264337,Mozilla Firefox,246578965,162632,5868271,579,'ProduitL':'i',ORD_value482B6,549080,2,7896530,5068978,5563747,qty=],8428000,etm = 501817,ecn = 7443198,ptpywgkhvvuqhiw151996,dafrczlmguhkrdr196594,<h2 a=https://shopping.google.fr?fbzefbgshpyordh>
ID : 4485,https://www.amazon.com,impr : 4,2111548,3950027,4778951,4361394,7368206,1645232868858,CLICK,5949915,9e10be81-ac13-4600-bd60-3f3c7423807c,2539328,529939,39892,4227876,5089167,2044,1639085,4619088,,AL,8753685264337,Mozilla Firefox,246578965,5641264,3603087,2835,'ProduitF':'L',ORD_value6589278,803427,0,2280977,1637662,123532,qty=[,8610000,etm = 351995,ecn = 9700440,nqrwviulqooyfod311010,ywbmgcxuyaubtrn20113,<button onclick=https://fnac.com?enamhaqxdsljjpk>
ID : 4486,https://ebay.com,impr : 1,2949332,2445768,6447942,7843953,4840,1645232872772,CLICK,4870276,b99d2d13-cd30-4e5b-abb3-2a7bd8829951,8023385,95596,283733,3607180,9748123,9868,654432,9746691,,TX,4534637355634,Brave,246578965,4897666,6831512,8148,'ProduitD':'I',ORD_value72V462,780657,1,1226567,8974387,105669,qty=],8298000,etm = 237843,ecn = 6775969,sqricpyeimmtrih258840,pxjvpfjcfhbipuq549419,<a href=https://www.cdiscount.com?cankzjviqrdoiyp>
ID : 4487,https://www.cdiscount.com,"impr : ,",3373893,5733861,4756801,3813476,1549531,1645232876643,VIEW,983044,8cf812e3-e5ee-424f-9857-29b3f42495d2,2163964,8381496,5439348,4884919,3505411,5289,2711167,6169520,,ND,4534637355634,Brave,23091978,3635267,3689865,5715,'ProduitB':'2',ORD_value713u374,211943,1,6049893,18047,7338788,qty=[,73000,etm = 503379,ecn = 1854865,kuyjezaqfllolee441376,kzphkgnqpdpxwuw43463,<nav a=https://shopping.google.fr?tkyfypttxxohgiv>
ID : 4488,https://backmarcket.com,impr : 8,7576373,9698720,4628086,2060489,9125585,1645232880466,CONVERSION,9089114,ae2a6839-0400-4ce2-b85d-fe511555dc1f,6693338,4997446,2143849,779068,2578374,2334,228017,4754143,,MN,65784523663644,Brave,5667292028,4784163,9134162,2728,'ProduitB':'g',ORD_value456r976,351366,0,9605028,5257458,7320350,qty=3,9043000,etm = 321222,ecn = 2468775,hcvlhkfjhrqmhti168522,bdrfwzetokjwxvf109108,<img src=https://www.oscaro.com?vxbxpqmvgltfxrb>
ID : 4489,https://backmarcket.com,impr :  ,6311295,7680109,5314772,4327380,9970866,1645232884289,CONVERSION,547536,8e720c7a-6666-42a8-ae5c-e67445d2d5b3,6583817,3764301,2215292,1621479,3009885,626,2821125,2003753,,CT,4534637355634,Brave,9876543098,1776980,20094,5987,'ProduitE':'E',ORD_value477L882,360669,2,3337442,7617368,9729310,qty=2,7964000,etm = 175749,ecn = 3274549,jrafgdyjjllmshw283341,jupygzugmbcxrpf363512,<option a=https://techbargains.com?xovqnidhjirseld>
ID : 4490,https://ebay.com,impr : 8,4788992,5115405,8702470,4926060,9883491,1645232888108,,8009763,45abbd92-cb8d-432f-95a5-42c4b1dba9c3,1549457,4359655,5573700,6335990,5509467,8006,8868144,9122181,,VA,4534637355634,Brave,5667292028,7869616,7356283,7450,'ProduitG':'p',ORD_value989j822,492813,0,1292289,4741410,5764269,qty=0,4692000,etm = 141653,ecn = 250430,htgxaubxqwivfvq309335,baszzlhccctvziw56282,<button onclick=https://www.rueducommerce.fr?sittrwiwjigojyc>
ID : 4491,https://www.cdiscount.com,impr : 7,7033647,1554927,4225353,3477388,4933057,1645232891919,CLICK,4404054,c12db853-1d2e-44d4-9fd1-950af2cb0dfc,4585198,4267845,9627890,2983259,4888190,4552,1965934,2501670,,MA,345978365835376,Chrome,9876543098,7606474,6830409,7037,'ProduitD':'t',ORD_value145g199,41333,2,4379934,2860353,4377568,qty=1,1549000,etm = 733831,ecn = 803942,otchvpipzoqlqqe347138,moxwtvgyvpshpln216886,<img src=https://Booking.com?kvduqxwauvmabfv>
ID : 4492,https://shopping.google.fr,impr : 3,3435694,586034,5597390,8004667,7510984,1645232895704,,2156370,ee12664d-a9dc-4ba2-b410-8374e509b701,6464424,784999,1509731,3965926,1647362,2720,4440280,4487869,,MA,8753685264337,Mozilla Firefox,5667292028,1632197,9430155,3407,'ProduitC':'1',ORD_value544f298,165587,0,4210837,918534,4000929,qty=1,5297000,etm = 570930,ecn = 7849223,lgncyngoegpawlr149736,fvxpldhomdflbgn917174,<h1 a=https://www.cdiscount.com?oxzhnncgyqgeduj>
ID : 4493,https://www.cdiscount.com,impr : 3,8467300,103329,2521451,469544,7810776,1645232899608,CLICK,7507613,6bbae176-1698-4a11-a4a2-a7e76c8567ad,3243939,1373605,6268926,3137582,8814562,4461,2858074,5002459,,NE,4534637355634,Brave,536637292,6266047,4480669,916,'ProduitE':'1',ORD_value3489662,264677,0,4377953,2441078,5277619,qty=[,5525000,etm = 589773,ecn = 3487334,lxkdznelrulsket626802,hxvzplecmexazqt997513,<img src=https://fnac.com?zmpbwccethotwxx>
ID : 4494,https://Booking.com,impr :  ,6668705,4236663,3089570,7765103,861903,1645232903442,CONVERSION,4558413,13392601-69df-499f-8125-04f228948aff,336642,3127755,4267945,423577,3232649,4094,2034305,8106748,,HI,4534637355634,Brave,5667292028,1709272,4662872,6084,'ProduitC':'L',ORD_value902a813,865698,0,3396300,5323447,4801135,qty=[,3121000,etm = 333622,ecn = 6349237,dyevwdubhcstdpl270869,bzjssarihxrcotw388880,<nav a=https://www.amazon.com?drtuatcpmsocybu>
ID : 4495,https://alibaba.com,impr : 5,7083391,7810955,1955450,7891905,2556195,1645232907277,CONVERSION,913783,1ce1c2f6-1250-45fe-9793-a2ccc409f58e,4775437,7554773,889633,8806143,9355719,1177,6267606,5608433,,MA,8753685264337,Mozilla Firefox,9876543098,4011523,9444433,8140,'ProduitD':'M',ORD_value439P938,310250,0,9983162,7261880,6438384,qty=],1106000,etm = 467035,ecn = 2432536,szwimkcdhswitpy28191,bmuzsgmqvgrbybg213345,<img src=https://www.cdiscount.com?mmgcogvpqyssrtm>
ID : 4496,https://www.oscaro.com,"impr : ,",4312591,6140699,8527459,654722,7108273,1645232911114,VIEW,3894167,591ef8c4-a05a-4c91-8289-fcac6cfa4058,5848488,4924989,74601,3486445,598267,9781,9046806,4654721,,NC,345978365835376,Chrome,9876543098,46595,5832472,9840,'ProduitF':'n',ORD_value524f125,67877,2,3206615,1961220,1118447,qty=2,9813000,etm = 948391,ecn = 1228831,agoiuaxczfwvoyg465828,vsrxpgdpigxhgcv441312,<iframe a=https://ebay.com?amrmaxhudnlqaqk>
ID : 4497,https://Booking.com,impr : 7,98335,3110864,347418,2955091,9197316,1645232914861,VIEW,5259461,7f1ab347-ca82-4fda-ae17-5303929ea941,8564638,1271591,6781963,9047503,8555836,7666,7492776,4289586,,NY,4534637355634,Brave,5667292028,7850638,7717421,1749,'ProduitB':'v',ORD_value518T252,66538,2,9736406,9809530,7669116,qty=4,8342000,etm = 236341,ecn = 7704793,spkzijyogsimezs263796,nrtshsduuzlxwnf571450,<img src=https://backmarcket.com?yxdppkrlgkchzhe>
ID : 4498,https://techbargains.com,impr : 8,4615453,2167343,852261,853737,2680646,1645232918606,CONVERSION,5098047,7c2205a1-03f1-4f7f-8ef7-a5c192cb3e3a,1402490,2706636,8308770,2906895,6823508,2960,844040,5650813,,SD,8753685264337,Mozilla Firefox,5667292028,2188564,3253764,7224,'ProduitA':'8',ORD_value156n573,437904,2,8086065,9920345,6283114,qty=1,8884000,etm = 398242,ecn = 9389803,isrhgxsqaxyifuc788859,etrlefafnghfuvs569956,<button onclick=https://shopping.google.fr?rkvrxcbvdtpnpgj>
ID : 4499,https://Booking.com,impr :  ,7238394,5905795,3696119,3688835,5525973,1645232922335,,6379718,4513b579-6ce9-46b6-bbe0-d2d7edcaada6,2812302,3930196,5326760,4251000,8958039,1016,9224352,7412869,,IN,345978365835376,Chrome,5667292028,3078080,1214727,3852,'ProduitH':'Q',ORD_value69a795,170982,0,5257229,2733665,262669,qty=2,8104000,etm = 563035,ecn = 9363923,rxawgnjcwzvdcbd997288,svzymbwzrofnqux59806,<iframe a=https://Booking.com?wfjwmwbxrlslpap>
ID : 4500,https://www.cdiscount.com,impr : 7,4810723,4275393,1821057,7179364,1369248,1645232926072,CLICK,471280,df33c2e9-1bb7-46de-84ae-8a0fde0720a6,3769376,1643814,3106460,7129061,7467375,7383,7960340,243722,,DC,345978365835376,Chrome,5667292028,4038013,3900086,4117,'ProduitF':'g',ORD_value281P103,189637,1,8904428,703715,1733028,qty=2,8240000,etm = 705014,ecn = 5863703,bytupggpldtiwmw127887,dkkeexsmosoiuih913279,<nav a=https://www.cdiscount.com?pgxiubutwwzxelz>
ID : 4501,https://fnac.com,impr : 4,114491,3295878,1885889,3202613,9433332,1645232929911,VIEW,1194724,859eece9-5661-4779-847f-8ca8c018e817,4696472,2821646,1030399,4536321,6513951,7919,9764063,6821645,,CT,4534637355634,Brave,536637292,7140040,5938575,1336,'ProduitF':'m',ORD_value220f307,417541,2,98736,446989,6821990,qty=1,3159000,etm = 194346,ecn = 6100308,ocdohatfvscfoty800881,sbpxqgsbcrobdyt468071,<img src=https://fnac.com?qjprqjqdurehubu>
ID : 4502,https://www.oscaro.com,impr : 9,3513172,4955352,4170302,1508071,9268212,1645232933880,,3354825,f43a4a54-5c44-4d50-9379-9f9479b35ad9,6661181,688201,8932039,8725697,9083020,6478,481917,5913233,,MN,2109367534582756,Microsoft Edge,23091978,2257604,9577790,8275,'ProduitG':'R',ORD_value234O566,889292,2,5126646,538731,3206979,qty=7,5353000,etm = 213506,ecn = 9332113,dayhzksnyvwknmx403176,gbhzhyykroqwlri572373,<h2 a=https://www.oscaro.com?vhrecytlhqnuivs>
ID : 4503,https://alibaba.com,impr :  ,625343,7083199,6309962,5669416,1485610,1645232937794,CONVERSION,5095595,0f7f276a-0d90-4c51-9550-d637df58c98e,9549517,1719977,3290476,5844144,5192349,1672,4235372,6229935,,VA,65784523663644,Brave,9876543098,2082107,3911311,7515,'ProduitD':'A',ORD_value735I475,952120,1,4134547,9754092,5589108,qty=[,3271000,etm = 420150,ecn = 4555892,aoxmudipqsvdrle600247,kcjlwuimxmbdpok897788,<a href=https://fnac.com?gxmncryquopwnkz>
ID : 4504,https://www.rueducommerce.fr,impr : 0,6291540,9730510,4290862,9061911,1578024,1645232941615,,8127180,4513b579-6ce9-46b6-bbe0-d2d7edcaada6,2223445,4711454,3117308,8250653,2478390,8809,5992142,90289,,AZ,65784523663644,Brave,23091978,586026,9185466,2190,'ProduitA':'I',ORD_value270l637,456661,1,991306,2258625,7119899,qty=7,9512000,etm = 925075,ecn = 2164141,nbbkxtvrlbkicop478526,qxdkpidxesfhauk733579,<h1 a=https://Booking.com?bvkmpiguronqjpp>
ID : 4505,https://Booking.com,impr : 8,4418215,4927782,7550740,8095121,1180783,1645232945344,CLICK,5913054,59611022-e2b9-45d9-bc3b-67abd3c68db4,2402546,6935291,6221352,3951410,4059752,4789,8806449,810843,,NY,345978365835376,Chrome,5667292028,2918280,5782575,1365,'ProduitB':'g',ORD_value373f762,545360,0,9900602,8672210,1536521,qty=],1058000,etm = 398777,ecn = 8224952,fwyzspmhmohrhul799589,ycvnzdlqmmecmwz3364,<button onclick=https://www.amazon.com?vjanwyngqinytmk>
